ID	B6N4	BFMI4	foldchange
ENSMUSG00000018932	1,8	2	11,11111111
ENSMUSG00000019927	3,6	4	11,11111111
ENSMUSG00000019948	1,8	2	11,11111111
ENSMUSG00000020171	3,6	4	11,11111111
ENSMUSG00000020893	3,6	4	11,11111111
ENSMUSG00000021103	1,8	2	11,11111111
ENSMUSG00000022641	1,8	2	11,11111111
ENSMUSG00000025077	1,8	2	11,11111111
ENSMUSG00000025190	3,6	4	11,11111111
ENSMUSG00000025578	1,8	2	11,11111111
ENSMUSG00000025899	1,8	2	11,11111111
ENSMUSG00000027427	1,8	2	11,11111111
ENSMUSG00000027860	3,6	4	11,11111111
ENSMUSG00000028322	3,6	4	11,11111111
ENSMUSG00000028577	1,8	2	11,11111111
ENSMUSG00000028651	1,8	2	11,11111111
ENSMUSG00000029199	1,8	2	11,11111111
ENSMUSG00000029201	1,8	2	11,11111111
ENSMUSG00000030166	1,8	2	11,11111111
ENSMUSG00000031889	1,8	2	11,11111111
ENSMUSG00000032478	1,8	2	11,11111111
ENSMUSG00000035504	1,8	2	11,11111111
ENSMUSG00000035725	1,8	2	11,11111111
ENSMUSG00000037814	1,8	2	11,11111111
ENSMUSG00000039680	3,6	4	11,11111111
ENSMUSG00000039738	1,8	2	11,11111111
ENSMUSG00000040429	1,8	2	11,11111111
ENSMUSG00000040612	4,5	5	11,11111111
ENSMUSG00000041020	1,8	2	11,11111111
ENSMUSG00000042770	4,5	5	11,11111111
ENSMUSG00000044348	1,8	2	11,11111111
ENSMUSG00000045071	1,8	2	11,11111111
ENSMUSG00000055228	1,8	2	11,11111111
ENSMUSG00000057359	1,8	2	11,11111111
ENSMUSG00000059482	4,5	5	11,11111111
ENSMUSG00000063314	1,8	2	11,11111111
ENSMUSG00000066894	1,8	2	11,11111111
ENSMUSG00000071796	3,6	4	11,11111111
ENSMUSG00000072969	1,8	2	11,11111111
ENSMUSG00000073700	3,6	4	11,11111111
ENSMUSG00000079418	1,8	2	11,11111111
ENSMUSG00000091264	3,6	4	11,11111111
ENSMUSG00000093044	1,8	2	11,11111111
ENSMUSG00000093842	3,6	4	11,11111111
ENSMUSG00000094962	1,8	2	11,11111111
ENSMUSG00000017667	2,7	3	11,11111111
ENSMUSG00000021928	2,7	3	11,11111111
ENSMUSG00000021950	2,7	3	11,11111111
ENSMUSG00000022747	2,7	3	11,11111111
ENSMUSG00000024667	2,7	3	11,11111111
ENSMUSG00000026484	2,7	3	11,11111111
ENSMUSG00000027215	5,4	6	11,11111111
ENSMUSG00000027947	2,7	3	11,11111111
ENSMUSG00000029120	5,4	6	11,11111111
ENSMUSG00000029763	2,7	3	11,11111111
ENSMUSG00000030342	5,4	6	11,11111111
ENSMUSG00000031715	2,7	3	11,11111111
ENSMUSG00000038250	2,7	3	11,11111111
ENSMUSG00000040537	2,7	3	11,11111111
ENSMUSG00000041132	2,7	3	11,11111111
ENSMUSG00000041702	2,7	3	11,11111111
ENSMUSG00000044715	2,7	3	11,11111111
ENSMUSG00000047388	2,7	3	11,11111111
ENSMUSG00000049300	2,7	3	11,11111111
ENSMUSG00000058317	2,7	3	11,11111111
ENSMUSG00000061979	2,7	3	11,11111111
ENSMUSG00000065305	2,7	3	11,11111111
ENSMUSG00000067771	2,7	3	11,11111111
ENSMUSG00000078134	2,7	3	11,11111111
ENSMUSG00000095217	2,7	3	11,11111111
ENSMUSG00000095332	2,7	3	11,11111111
ENSMUSG00000033731	5,5	6,1	10,90909091
ENSMUSG00000051606	5,5	6,1	10,90909091
ENSMUSG00000006442	4,6	5,1	10,86956522
ENSMUSG00000021696	4,6	5,1	10,86956522
ENSMUSG00000055809	4,6	5,1	10,86956522
ENSMUSG00000028550	3,7	4,1	10,81081081
ENSMUSG00000028630	3,7	4,1	10,81081081
ENSMUSG00000032965	3,7	4,1	10,81081081
ENSMUSG00000034265	3,7	4,1	10,81081081
ENSMUSG00000045414	3,7	4,1	10,81081081
ENSMUSG00000052544	3,7	4,1	10,81081081
ENSMUSG00000055041	3,7	4,1	10,81081081
ENSMUSG00000088119	3,7	4,1	10,81081081
ENSMUSG00000019977	2,8	3,1	10,71428571
ENSMUSG00000020412	2,8	3,1	10,71428571
ENSMUSG00000022601	2,8	3,1	10,71428571
ENSMUSG00000022949	2,8	3,1	10,71428571
ENSMUSG00000023991	2,8	3,1	10,71428571
ENSMUSG00000024556	2,8	3,1	10,71428571
ENSMUSG00000026819	2,8	3,1	10,71428571
ENSMUSG00000026836	2,8	3,1	10,71428571
ENSMUSG00000028111	2,8	3,1	10,71428571
ENSMUSG00000029569	2,8	3,1	10,71428571
ENSMUSG00000029610	2,8	3,1	10,71428571
ENSMUSG00000030965	2,8	3,1	10,71428571
ENSMUSG00000031023	2,8	3,1	10,71428571
ENSMUSG00000031409	2,8	3,1	10,71428571
ENSMUSG00000031533	2,8	3,1	10,71428571
ENSMUSG00000034932	2,8	3,1	10,71428571
ENSMUSG00000040929	2,8	3,1	10,71428571
ENSMUSG00000042410	2,8	3,1	10,71428571
ENSMUSG00000046731	2,8	3,1	10,71428571
ENSMUSG00000047414	2,8	3,1	10,71428571
ENSMUSG00000059939	2,8	3,1	10,71428571
ENSMUSG00000063594	2,8	3,1	10,71428571
ENSMUSG00000072978	2,8	3,1	10,71428571
ENSMUSG00000084345	2,8	3,1	10,71428571
ENSMUSG00000045404	4,7	5,2	10,63829787
ENSMUSG00000001056	3,8	4,2	10,52631579
ENSMUSG00000002804	3,8	4,2	10,52631579
ENSMUSG00000005237	1,9	2,1	10,52631579
ENSMUSG00000011256	1,9	2,1	10,52631579
ENSMUSG00000021265	3,8	4,2	10,52631579
ENSMUSG00000024077	3,8	4,2	10,52631579
ENSMUSG00000024145	1,9	2,1	10,52631579
ENSMUSG00000025245	1,9	2,1	10,52631579
ENSMUSG00000025475	3,8	4,2	10,52631579
ENSMUSG00000025597	3,8	4,2	10,52631579
ENSMUSG00000026798	1,9	2,1	10,52631579
ENSMUSG00000027030	3,8	4,2	10,52631579
ENSMUSG00000027387	1,9	2,1	10,52631579
ENSMUSG00000027495	3,8	4,2	10,52631579
ENSMUSG00000028394	3,8	4,2	10,52631579
ENSMUSG00000028524	1,9	2,1	10,52631579
ENSMUSG00000029049	1,9	2,1	10,52631579
ENSMUSG00000030979	1,9	2,1	10,52631579
ENSMUSG00000031072	1,9	2,1	10,52631579
ENSMUSG00000032712	1,9	2,1	10,52631579
ENSMUSG00000037217	1,9	2,1	10,52631579
ENSMUSG00000038248	3,8	4,2	10,52631579
ENSMUSG00000038486	5,7	6,3	10,52631579
ENSMUSG00000038637	1,9	2,1	10,52631579
ENSMUSG00000038756	3,8	4,2	10,52631579
ENSMUSG00000044763	1,9	2,1	10,52631579
ENSMUSG00000045365	3,8	4,2	10,52631579
ENSMUSG00000046791	1,9	2,1	10,52631579
ENSMUSG00000049728	1,9	2,1	10,52631579
ENSMUSG00000052395	1,9	2,1	10,52631579
ENSMUSG00000055900	1,9	2,1	10,52631579
ENSMUSG00000058298	1,9	2,1	10,52631579
ENSMUSG00000058748	1,9	2,1	10,52631579
ENSMUSG00000072066	1,9	2,1	10,52631579
ENSMUSG00000085389	3,8	4,2	10,52631579
ENSMUSG00000086006	3,8	4,2	10,52631579
ENSMUSG00000087014	1,9	2,1	10,52631579
ENSMUSG00000088552	1,9	2,1	10,52631579
ENSMUSG00000095868	1,9	2,1	10,52631579
ENSMUSG00000020150	4,8	5,3	10,41666667
ENSMUSG00000048277	4,8	5,3	10,41666667
ENSMUSG00000090340	4,8	5,3	10,41666667
ENSMUSG00000001542	2,9	3,2	10,34482759
ENSMUSG00000002221	2,9	3,2	10,34482759
ENSMUSG00000003037	2,9	3,2	10,34482759
ENSMUSG00000012429	2,9	3,2	10,34482759
ENSMUSG00000015970	2,9	3,2	10,34482759
ENSMUSG00000019878	2,9	3,2	10,34482759
ENSMUSG00000020075	2,9	3,2	10,34482759
ENSMUSG00000021245	2,9	3,2	10,34482759
ENSMUSG00000021994	2,9	3,2	10,34482759
ENSMUSG00000022362	2,9	3,2	10,34482759
ENSMUSG00000026311	2,9	3,2	10,34482759
ENSMUSG00000028082	2,9	3,2	10,34482759
ENSMUSG00000041040	2,9	3,2	10,34482759
ENSMUSG00000048330	2,9	3,2	10,34482759
ENSMUSG00000048416	2,9	3,2	10,34482759
ENSMUSG00000052861	2,9	3,2	10,34482759
ENSMUSG00000060176	2,9	3,2	10,34482759
ENSMUSG00000062012	2,9	3,2	10,34482759
ENSMUSG00000068099	5,8	6,4	10,34482759
ENSMUSG00000069306	2,9	3,2	10,34482759
ENSMUSG00000089774	2,9	3,2	10,34482759
ENSMUSG00000090946	2,9	3,2	10,34482759
ENSMUSG00000028385	3,9	4,3	10,25641026
ENSMUSG00000029223	3,9	4,3	10,25641026
ENSMUSG00000033713	3,9	4,3	10,25641026
ENSMUSG00000035246	3,9	4,3	10,25641026
ENSMUSG00000035441	3,9	4,3	10,25641026
ENSMUSG00000045636	3,9	4,3	10,25641026
ENSMUSG00000052727	3,9	4,3	10,25641026
ENSMUSG00000050912	4,9	5,4	10,20408163
ENSMUSG00000073647	5,9	6,5	10,16949153
ENSMUSG00000000197	1	1,1	10
ENSMUSG00000002413	2	2,2	10
ENSMUSG00000004642	1	1,1	10
ENSMUSG00000005615	4	4,4	10
ENSMUSG00000008333	2	2,2	10
ENSMUSG00000019066	1	1,1	10
ENSMUSG00000019590	4	4,4	10
ENSMUSG00000019883	1	1,1	10
ENSMUSG00000020287	1	1,1	10
ENSMUSG00000020694	2	2,2	10
ENSMUSG00000020697	2	2,2	10
ENSMUSG00000020799	4	4,4	10
ENSMUSG00000021319	1	1,1	10
ENSMUSG00000021392	2	2,2	10
ENSMUSG00000021884	1	1,1	10
ENSMUSG00000023411	2	2,2	10
ENSMUSG00000024217	1	1,1	10
ENSMUSG00000024251	1	1,1	10
ENSMUSG00000025200	1	1,1	10
ENSMUSG00000025272	1	1,1	10
ENSMUSG00000025644	1	1,1	10
ENSMUSG00000026035	1	1,1	10
ENSMUSG00000027079	2	2,2	10
ENSMUSG00000027438	1	1,1	10
ENSMUSG00000028434	1	1,1	10
ENSMUSG00000028496	1	1,1	10
ENSMUSG00000028540	2	2,2	10
ENSMUSG00000029173	2	2,2	10
ENSMUSG00000029366	2	2,2	10
ENSMUSG00000029456	1	1,1	10
ENSMUSG00000029780	2	2,2	10
ENSMUSG00000029910	1	1,1	10
ENSMUSG00000029994	1	1,1	10
ENSMUSG00000030077	2	2,2	10
ENSMUSG00000030493	2	2,2	10
ENSMUSG00000031558	1	1,1	10
ENSMUSG00000033099	1	1,1	10
ENSMUSG00000033411	1	1,1	10
ENSMUSG00000033569	2	2,2	10
ENSMUSG00000035840	2	2,2	10
ENSMUSG00000036639	2	2,2	10
ENSMUSG00000037795	2	2,2	10
ENSMUSG00000038194	4	4,4	10
ENSMUSG00000038605	1	1,1	10
ENSMUSG00000039270	4	4,4	10
ENSMUSG00000039452	2	2,2	10
ENSMUSG00000039789	1	1,1	10
ENSMUSG00000040952	1	1,1	10
ENSMUSG00000041733	4	4,4	10
ENSMUSG00000041992	2	2,2	10
ENSMUSG00000043843	1	1,1	10
ENSMUSG00000044937	1	1,1	10
ENSMUSG00000047420	1	1,1	10
ENSMUSG00000048445	2	2,2	10
ENSMUSG00000048481	2	2,2	10
ENSMUSG00000048728	1	1,1	10
ENSMUSG00000051346	2	2,2	10
ENSMUSG00000051978	1	1,1	10
ENSMUSG00000053178	2	2,2	10
ENSMUSG00000056091	4	4,4	10
ENSMUSG00000056978	1	1,1	10
ENSMUSG00000057265	2	2,2	10
ENSMUSG00000059142	1	1,1	10
ENSMUSG00000062151	1	1,1	10
ENSMUSG00000063739	2	2,2	10
ENSMUSG00000063800	1	1,1	10
ENSMUSG00000067860	2	2,2	10
ENSMUSG00000068335	2	2,2	10
ENSMUSG00000069089	2	2,2	10
ENSMUSG00000070814	1	1,1	10
ENSMUSG00000074758	1	1,1	10
ENSMUSG00000075276	1	1,1	10
ENSMUSG00000078919	1	1,1	10
ENSMUSG00000084041	1	1,1	10
ENSMUSG00000085072	1	1,1	10
ENSMUSG00000086084	1	1,1	10
ENSMUSG00000087598	1	1,1	10
ENSMUSG00000091460	2	2,2	10
ENSMUSG00000095720	1	1,1	10
ENSMUSG00000000125	3	3,3	10
ENSMUSG00000020707	3	3,3	10
ENSMUSG00000020801	3	3,3	10
ENSMUSG00000022191	3	3,3	10
ENSMUSG00000022805	3	3,3	10
ENSMUSG00000022867	3	3,3	10
ENSMUSG00000023092	6	6,6	10
ENSMUSG00000029126	3	3,3	10
ENSMUSG00000029287	3	3,3	10
ENSMUSG00000030086	3	3,3	10
ENSMUSG00000030980	3	3,3	10
ENSMUSG00000033216	3	3,3	10
ENSMUSG00000036854	3	3,3	10
ENSMUSG00000039449	3	3,3	10
ENSMUSG00000039879	3	3,3	10
ENSMUSG00000041771	3	3,3	10
ENSMUSG00000051043	3	3,3	10
ENSMUSG00000056174	5	5,5	10
ENSMUSG00000060795	3	3,3	10
ENSMUSG00000064325	3	3,3	10
ENSMUSG00000071064	3	3,3	10
ENSMUSG00000074657	3	3,3	10
ENSMUSG00000081603	3	3,3	10
ENSMUSG00000089417	5	5,5	10
ENSMUSG00000090737	3	3,3	10
ENSMUSG00000020895	5,1	5,6	9,803921569
ENSMUSG00000031796	5,1	5,6	9,803921569
ENSMUSG00000033295	5,1	5,6	9,803921569
ENSMUSG00000047976	5,1	5,6	9,803921569
ENSMUSG00000014907	4,1	4,5	9,756097561
ENSMUSG00000022359	4,1	4,5	9,756097561
ENSMUSG00000022671	4,1	4,5	9,756097561
ENSMUSG00000035311	4,1	4,5	9,756097561
ENSMUSG00000036278	4,1	4,5	9,756097561
ENSMUSG00000062554	4,1	4,5	9,756097561
ENSMUSG00000073985	4,1	4,5	9,756097561
ENSMUSG00000095677	4,1	4,5	9,756097561
ENSMUSG00000020029	7,2	7,9	9,722222222
ENSMUSG00000002083	3,1	3,4	9,677419355
ENSMUSG00000021671	3,1	3,4	9,677419355
ENSMUSG00000021690	3,1	3,4	9,677419355
ENSMUSG00000024273	3,1	3,4	9,677419355
ENSMUSG00000028684	3,1	3,4	9,677419355
ENSMUSG00000029094	3,1	3,4	9,677419355
ENSMUSG00000029438	3,1	3,4	9,677419355
ENSMUSG00000029715	3,1	3,4	9,677419355
ENSMUSG00000030203	3,1	3,4	9,677419355
ENSMUSG00000030879	3,1	3,4	9,677419355
ENSMUSG00000031893	3,1	3,4	9,677419355
ENSMUSG00000033319	3,1	3,4	9,677419355
ENSMUSG00000036940	3,1	3,4	9,677419355
ENSMUSG00000037887	3,1	3,4	9,677419355
ENSMUSG00000038079	3,1	3,4	9,677419355
ENSMUSG00000040209	3,1	3,4	9,677419355
ENSMUSG00000040621	3,1	3,4	9,677419355
ENSMUSG00000049957	3,1	3,4	9,677419355
ENSMUSG00000055407	3,1	3,4	9,677419355
ENSMUSG00000057667	3,1	3,4	9,677419355
ENSMUSG00000060882	3,1	3,4	9,677419355
ENSMUSG00000068523	3,1	3,4	9,677419355
ENSMUSG00000035847	5,2	5,7	9,615384615
ENSMUSG00000002006	2,1	2,3	9,523809524
ENSMUSG00000002781	2,1	2,3	9,523809524
ENSMUSG00000004698	2,1	2,3	9,523809524
ENSMUSG00000005413	2,1	2,3	9,523809524
ENSMUSG00000018830	2,1	2,3	9,523809524
ENSMUSG00000020778	2,1	2,3	9,523809524
ENSMUSG00000021706	2,1	2,3	9,523809524
ENSMUSG00000022350	2,1	2,3	9,523809524
ENSMUSG00000024589	2,1	2,3	9,523809524
ENSMUSG00000024902	2,1	2,3	9,523809524
ENSMUSG00000025786	2,1	2,3	9,523809524
ENSMUSG00000026471	4,2	4,6	9,523809524
ENSMUSG00000026688	2,1	2,3	9,523809524
ENSMUSG00000028803	4,2	4,6	9,523809524
ENSMUSG00000028948	2,1	2,3	9,523809524
ENSMUSG00000029703	2,1	2,3	9,523809524
ENSMUSG00000030556	2,1	2,3	9,523809524
ENSMUSG00000031864	2,1	2,3	9,523809524
ENSMUSG00000032064	4,2	4,6	9,523809524
ENSMUSG00000032180	4,2	4,6	9,523809524
ENSMUSG00000033429	4,2	4,6	9,523809524
ENSMUSG00000033623	2,1	2,3	9,523809524
ENSMUSG00000033931	2,1	2,3	9,523809524
ENSMUSG00000034154	2,1	2,3	9,523809524
ENSMUSG00000035232	2,1	2,3	9,523809524
ENSMUSG00000037347	2,1	2,3	9,523809524
ENSMUSG00000037890	2,1	2,3	9,523809524
ENSMUSG00000038530	4,2	4,6	9,523809524
ENSMUSG00000040177	2,1	2,3	9,523809524
ENSMUSG00000043439	2,1	2,3	9,523809524
ENSMUSG00000044528	4,2	4,6	9,523809524
ENSMUSG00000048486	4,2	4,6	9,523809524
ENSMUSG00000048581	2,1	2,3	9,523809524
ENSMUSG00000050271	4,2	4,6	9,523809524
ENSMUSG00000051344	2,1	2,3	9,523809524
ENSMUSG00000056854	4,2	4,6	9,523809524
ENSMUSG00000060181	4,2	4,6	9,523809524
ENSMUSG00000067106	2,1	2,3	9,523809524
ENSMUSG00000073600	4,2	4,6	9,523809524
ENSMUSG00000092099	2,1	2,3	9,523809524
ENSMUSG00000092118	2,1	2,3	9,523809524
ENSMUSG00000002881	3,2	3,5	9,375
ENSMUSG00000005802	3,2	3,5	9,375
ENSMUSG00000020605	3,2	3,5	9,375
ENSMUSG00000020873	3,2	3,5	9,375
ENSMUSG00000021918	3,2	3,5	9,375
ENSMUSG00000022013	3,2	3,5	9,375
ENSMUSG00000024014	3,2	3,5	9,375
ENSMUSG00000024059	3,2	3,5	9,375
ENSMUSG00000026159	3,2	3,5	9,375
ENSMUSG00000026662	3,2	3,5	9,375
ENSMUSG00000026663	3,2	3,5	9,375
ENSMUSG00000032743	3,2	3,5	9,375
ENSMUSG00000034751	3,2	3,5	9,375
ENSMUSG00000036327	3,2	3,5	9,375
ENSMUSG00000036943	3,2	3,5	9,375
ENSMUSG00000037251	3,2	3,5	9,375
ENSMUSG00000038074	3,2	3,5	9,375
ENSMUSG00000039357	3,2	3,5	9,375
ENSMUSG00000041629	3,2	3,5	9,375
ENSMUSG00000042050	3,2	3,5	9,375
ENSMUSG00000042215	3,2	3,5	9,375
ENSMUSG00000062190	3,2	3,5	9,375
ENSMUSG00000062588	3,2	3,5	9,375
ENSMUSG00000063887	3,2	3,5	9,375
ENSMUSG00000077506	3,2	3,5	9,375
ENSMUSG00000015943	4,3	4,7	9,302325581
ENSMUSG00000019836	4,3	4,7	9,302325581
ENSMUSG00000020180	4,3	4,7	9,302325581
ENSMUSG00000032285	4,3	4,7	9,302325581
ENSMUSG00000039617	4,3	4,7	9,302325581
ENSMUSG00000051185	4,3	4,7	9,302325581
ENSMUSG00000077191	4,3	4,7	9,302325581
ENSMUSG00000020737	3,3	3,6	9,090909091
ENSMUSG00000021716	3,3	3,6	9,090909091
ENSMUSG00000027006	3,3	3,6	9,090909091
ENSMUSG00000027198	3,3	3,6	9,090909091
ENSMUSG00000061099	3,3	3,6	9,090909091
ENSMUSG00000092536	3,3	3,6	9,090909091
ENSMUSG00000002012	2,2	2,4	9,090909091
ENSMUSG00000003948	2,2	2,4	9,090909091
ENSMUSG00000015002	2,2	2,4	9,090909091
ENSMUSG00000018841	2,2	2,4	9,090909091
ENSMUSG00000021221	1,1	1,2	9,090909091
ENSMUSG00000024384	2,2	2,4	9,090909091
ENSMUSG00000026721	2,2	2,4	9,090909091
ENSMUSG00000028214	2,2	2,4	9,090909091
ENSMUSG00000028654	1,1	1,2	9,090909091
ENSMUSG00000028975	1,1	1,2	9,090909091
ENSMUSG00000029312	2,2	2,4	9,090909091
ENSMUSG00000030199	2,2	2,4	9,090909091
ENSMUSG00000030323	2,2	2,4	9,090909091
ENSMUSG00000030584	2,2	2,4	9,090909091
ENSMUSG00000032514	4,4	4,8	9,090909091
ENSMUSG00000033016	2,2	2,4	9,090909091
ENSMUSG00000033285	1,1	1,2	9,090909091
ENSMUSG00000034006	2,2	2,4	9,090909091
ENSMUSG00000034066	1,1	1,2	9,090909091
ENSMUSG00000036983	1,1	1,2	9,090909091
ENSMUSG00000037369	2,2	2,4	9,090909091
ENSMUSG00000037533	1,1	1,2	9,090909091
ENSMUSG00000039763	2,2	2,4	9,090909091
ENSMUSG00000041840	2,2	2,4	9,090909091
ENSMUSG00000045100	2,2	2,4	9,090909091
ENSMUSG00000049191	2,2	2,4	9,090909091
ENSMUSG00000050730	2,2	2,4	9,090909091
ENSMUSG00000053317	2,2	2,4	9,090909091
ENSMUSG00000054871	1,1	1,2	9,090909091
ENSMUSG00000059920	2,2	2,4	9,090909091
ENSMUSG00000069678	2,2	2,4	9,090909091
ENSMUSG00000073775	1,1	1,2	9,090909091
ENSMUSG00000075327	2,2	2,4	9,090909091
ENSMUSG00000076609	2,2	2,4	9,090909091
ENSMUSG00000079707	2,2	2,4	9,090909091
ENSMUSG00000081972	2,2	2,4	9,090909091
ENSMUSG00000083367	1,1	1,2	9,090909091
ENSMUSG00000087331	2,2	2,4	9,090909091
ENSMUSG00000092203	1,1	1,2	9,090909091
ENSMUSG00000094263	4,4	4,8	9,090909091
ENSMUSG00000003518	4,5	4,9	8,888888889
ENSMUSG00000021474	4,5	4,9	8,888888889
ENSMUSG00000024212	4,5	4,9	8,888888889
ENSMUSG00000024352	4,5	4,9	8,888888889
ENSMUSG00000032537	4,5	4,9	8,888888889
ENSMUSG00000033420	4,5	4,9	8,888888889
ENSMUSG00000040606	4,5	4,9	8,888888889
ENSMUSG00000044475	4,5	4,9	8,888888889
ENSMUSG00000046324	4,5	4,9	8,888888889
ENSMUSG00000047205	4,5	4,9	8,888888889
ENSMUSG00000051319	4,5	4,9	8,888888889
ENSMUSG00000055447	4,5	4,9	8,888888889
ENSMUSG00000066196	4,5	4,9	8,888888889
ENSMUSG00000070498	4,5	4,9	8,888888889
ENSMUSG00000071654	4,5	4,9	8,888888889
ENSMUSG00000076431	4,5	4,9	8,888888889
ENSMUSG00000002580	3,4	3,7	8,823529412
ENSMUSG00000019857	3,4	3,7	8,823529412
ENSMUSG00000019975	3,4	3,7	8,823529412
ENSMUSG00000020372	3,4	3,7	8,823529412
ENSMUSG00000020638	3,4	3,7	8,823529412
ENSMUSG00000022131	3,4	3,7	8,823529412
ENSMUSG00000024218	3,4	3,7	8,823529412
ENSMUSG00000024420	3,4	3,7	8,823529412
ENSMUSG00000027394	3,4	3,7	8,823529412
ENSMUSG00000027509	3,4	3,7	8,823529412
ENSMUSG00000028211	3,4	3,7	8,823529412
ENSMUSG00000028249	3,4	3,7	8,823529412
ENSMUSG00000029196	3,4	3,7	8,823529412
ENSMUSG00000029672	3,4	3,7	8,823529412
ENSMUSG00000030494	3,4	3,7	8,823529412
ENSMUSG00000032403	3,4	3,7	8,823529412
ENSMUSG00000032724	3,4	3,7	8,823529412
ENSMUSG00000034252	3,4	3,7	8,823529412
ENSMUSG00000038412	3,4	3,7	8,823529412
ENSMUSG00000039523	3,4	3,7	8,823529412
ENSMUSG00000047989	3,4	3,7	8,823529412
ENSMUSG00000048174	3,4	3,7	8,823529412
ENSMUSG00000049866	3,4	3,7	8,823529412
ENSMUSG00000051048	3,4	3,7	8,823529412
ENSMUSG00000069188	3,4	3,7	8,823529412
ENSMUSG00000072825	3,4	3,7	8,823529412
ENSMUSG00000073131	3,4	3,7	8,823529412
ENSMUSG00000023169	5,7	6,2	8,771929825
ENSMUSG00000025784	5,7	6,2	8,771929825
ENSMUSG00000017679	2,3	2,5	8,695652174
ENSMUSG00000020079	2,3	2,5	8,695652174
ENSMUSG00000020186	4,6	5	8,695652174
ENSMUSG00000020241	2,3	2,5	8,695652174
ENSMUSG00000020474	2,3	2,5	8,695652174
ENSMUSG00000021326	2,3	2,5	8,695652174
ENSMUSG00000023999	2,3	2,5	8,695652174
ENSMUSG00000024712	4,6	5	8,695652174
ENSMUSG00000026516	2,3	2,5	8,695652174
ENSMUSG00000029128	4,6	5	8,695652174
ENSMUSG00000029627	2,3	2,5	8,695652174
ENSMUSG00000031792	2,3	2,5	8,695652174
ENSMUSG00000033740	2,3	2,5	8,695652174
ENSMUSG00000034118	4,6	5	8,695652174
ENSMUSG00000042303	2,3	2,5	8,695652174
ENSMUSG00000046567	2,3	2,5	8,695652174
ENSMUSG00000061118	2,3	2,5	8,695652174
ENSMUSG00000063281	2,3	2,5	8,695652174
ENSMUSG00000071573	2,3	2,5	8,695652174
ENSMUSG00000084950	2,3	2,5	8,695652174
ENSMUSG00000092035	2,3	2,5	8,695652174
ENSMUSG00000092569	2,3	2,5	8,695652174
ENSMUSG00000001964	3,5	3,8	8,571428571
ENSMUSG00000002265	3,5	3,8	8,571428571
ENSMUSG00000009210	3,5	3,8	8,571428571
ENSMUSG00000020052	3,5	3,8	8,571428571
ENSMUSG00000029265	3,5	3,8	8,571428571
ENSMUSG00000030616	3,5	3,8	8,571428571
ENSMUSG00000035314	3,5	3,8	8,571428571
ENSMUSG00000035372	3,5	3,8	8,571428571
ENSMUSG00000036376	3,5	3,8	8,571428571
ENSMUSG00000037905	3,5	3,8	8,571428571
ENSMUSG00000039632	3,5	3,8	8,571428571
ENSMUSG00000040370	3,5	3,8	8,571428571
ENSMUSG00000043140	3,5	3,8	8,571428571
ENSMUSG00000043448	7	7,6	8,571428571
ENSMUSG00000052105	3,5	3,8	8,571428571
ENSMUSG00000052632	3,5	3,8	8,571428571
ENSMUSG00000067833	7	7,6	8,571428571
ENSMUSG00000092486	3,5	3,8	8,571428571
ENSMUSG00000093826	3,5	3,8	8,571428571
ENSMUSG00000020109	4,7	5,1	8,510638298
ENSMUSG00000071141	4,7	5,1	8,510638298
ENSMUSG00000073455	4,7	5,1	8,510638298
ENSMUSG00000094955	4,7	5,1	8,510638298
ENSMUSG00000030125	5,9	6,4	8,474576271
ENSMUSG00000055430	5,9	6,4	8,474576271
ENSMUSG00000002831	2,4	2,6	8,333333333
ENSMUSG00000002908	2,4	2,6	8,333333333
ENSMUSG00000003923	2,4	2,6	8,333333333
ENSMUSG00000004561	2,4	2,6	8,333333333
ENSMUSG00000008226	2,4	2,6	8,333333333
ENSMUSG00000014980	2,4	2,6	8,333333333
ENSMUSG00000016496	1,2	1,3	8,333333333
ENSMUSG00000017943	2,4	2,6	8,333333333
ENSMUSG00000018449	2,4	2,6	8,333333333
ENSMUSG00000024968	2,4	2,6	8,333333333
ENSMUSG00000025104	2,4	2,6	8,333333333
ENSMUSG00000025202	2,4	2,6	8,333333333
ENSMUSG00000025323	2,4	2,6	8,333333333
ENSMUSG00000027014	1,2	1,3	8,333333333
ENSMUSG00000028470	2,4	2,6	8,333333333
ENSMUSG00000028619	1,2	1,3	8,333333333
ENSMUSG00000029165	2,4	2,6	8,333333333
ENSMUSG00000030994	2,4	2,6	8,333333333
ENSMUSG00000031402	2,4	2,6	8,333333333
ENSMUSG00000034032	2,4	2,6	8,333333333
ENSMUSG00000035274	2,4	2,6	8,333333333
ENSMUSG00000035407	1,2	1,3	8,333333333
ENSMUSG00000036061	2,4	2,6	8,333333333
ENSMUSG00000036819	1,2	1,3	8,333333333
ENSMUSG00000036918	1,2	1,3	8,333333333
ENSMUSG00000038274	4,8	5,2	8,333333333
ENSMUSG00000038544	1,2	1,3	8,333333333
ENSMUSG00000039156	2,4	2,6	8,333333333
ENSMUSG00000040040	2,4	2,6	8,333333333
ENSMUSG00000040124	2,4	2,6	8,333333333
ENSMUSG00000040661	2,4	2,6	8,333333333
ENSMUSG00000041747	2,4	2,6	8,333333333
ENSMUSG00000042660	2,4	2,6	8,333333333
ENSMUSG00000043262	1,2	1,3	8,333333333
ENSMUSG00000048379	2,4	2,6	8,333333333
ENSMUSG00000049658	1,2	1,3	8,333333333
